,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ
F1,0.8840095799675843,0.8647896782634863,0.7314481796901554,0.6877120525125947,0.9455935263355465,0.9219756481677327,0.915725677882734,0.7297801030039406,0.90349000876651,0.6740170564927866,0.6959472836242466,0.49004027251018095,0.8338912438535385,0.3842298785443498,0.5017694455953448,0.42653883537446374,0.4588742782185063,0.3146257173205027,0.3104291699054439,0.03945432717962289,0.046100691362365526,-0.21197324276439672,0.00858333946607231,-0.23003568492077348,-0.10324059594529668,-0.028033607427259733,0.21631736054051215,-0.039497604382632535,-0.11755701838979697,-0.04696886413935,-0.007866045055147954,0.7902454931336264,0.7602813944856888,0.7874132833731887,0.8117010683874925,0.6263580825943448,0.6168465335028724,0.9017480140987322,0.6596986612664263,0.7283473164049066,0.39300339257011324,0.5481180995385545,0.8410571954043947,1.0,0.15931976505002943,0.3698217308900207,0.9307666077198099,0.24062927422925512,-0.1373642365520719,0.11833634286907936,-0.16650983311183604,0.4568840063464267,0.12890159328924344,0.06303893456354322,-0.06806947518479843,0.6278478974227389,-0.09388236541880443,0.026422602191508777,-0.3402669806235566,-0.16569498899268928,-0.22700550379092874
TP8,0.3594714040004812,0.3786253228928281,0.5407486038613796,0.6053129320555893,0.2751534958736203,0.266384077303318,-0.028500960918795205,0.18815248635759502,0.3148822082470099,0.7040143407699588,0.5809104147245984,-0.23232788025050122,-0.05318122620428308,0.9067699367789247,0.7522063033373692,0.7175931201478172,0.548119834723865,0.6502659900267856,0.8363575137188859,0.9428867667989966,0.522076145440087,0.7321581737728025,0.8028817663832095,0.8067583880196189,0.7225962563057002,0.9507898180859357,0.8945727260190836,0.8676725116445857,0.8070462455162266,0.8782220847487061,0.8385530964101754,0.4704993275971332,0.49284840732053803,0.46845603667090596,0.5010778905322629,0.6334231975866339,0.8016801520613501,0.3747298706172321,0.4004591351893484,0.40105863340404113,0.8875440066657609,0.677963387235476,-0.02102043748559294,0.1593197650500294,1.0,0.8457600332383078,0.31081095574318673,0.6628551637998981,0.8534648826582354,0.8673916141529183,0.8773706999226916,0.176142032321847,0.19744776096431305,0.8527608474569015,0.8965047083247979,-0.39962801026890893,0.7778266506356697,0.8839420020227557,0.7194656667863523,0.739763176635446,0.569285424608457
TP7,0.5483879873453058,0.4911677784786688,0.7311974711677426,0.6132480553827466,0.4497476938648195,0.39747380161248574,0.16649330617723188,0.2893244783941082,0.6037085642032162,0.6986314153529609,0.8217146094744231,-0.19348863017253465,0.232103704127515,0.8405153278187284,0.9529849792052915,0.7427106039943858,0.7973308826091577,0.6249745293428485,0.9457454885492772,0.8178820706019994,0.5736528580095358,0.5392710757868618,0.8043723250753461,0.6196881921448538,0.6349594447738175,0.7956901873123571,0.9233030622360382,0.6843012637202416,0.7839112111983625,0.8165209323184213,0.7946057568554947,0.615538431807555,0.5105274319163143,0.7076436271281727,0.544831817291954,0.8303788062638277,0.7920644910028518,0.5116743273820572,0.36400415775111433,0.6701885642663846,0.8448552118578254,0.8781739568570796,0.10647520215809785,0.3698217308900207,0.845760033238308,0.9999999999999999,0.45588254155947805,0.8066775779939788,0.6725049451246119,0.8372906503332586,0.6963810962679523,0.3909505920380603,0.027549699181508392,0.8666668687889687,0.7652788316275358,-0.2450746529406856,0.7639025387446335,0.8335817009845619,0.5762954782314501,0.6787922083776691,0.4451798195049583
AFZ,0.9360511489868605,0.9554939257510234,0.810504942178779,0.8229426268712394,0.9697196210631659,0.9872103403610062,0.8870210589836043,0.8501162504480703,0.8774700128713391,0.8081292041988771,0.7094899794113633,0.4725313292552196,0.6900068775754303,0.518797121620055,0.5779529996684218,0.5728820149493526,0.41841714199439006,0.4955895966073176,0.38206944806359566,0.22140138304587562,0.008858008035219926,-0.05736134570081264,0.09170745741600658,-0.054596391944244364,0.011452906375987091,0.1493018221482796,0.3322870692220688,0.1042138645696748,5.649361673109538e-06,0.1143819977196277,0.15782345458124947,0.8815171161674091,0.8854380478189394,0.835506879481305,0.9327347543472175,0.7000732723408448,0.725516442831308,0.9685116437143112,0.6511498861345729,0.6677561902388821,0.5696107777087125,0.5673545585437396,0.8448398432985761,0.9307666077198099,0.31081095574318673,0.45588254155947805,0.9999999999999999,0.24438874356560208,0.05346230390847316,0.19730949276790863,0.032411283805809495,0.2783010744100045,0.22912938989679438,0.1890949801649453,0.11722154162051596,0.5117512727773612,0.04002455530202343,0.1605231502725291,-0.18931578778114574,-0.05445181729791833,-0.13895443400604449
CP3,0.38506281171862977,0.3414358343078041,0.5978800916655415,0.34961302451105675,0.327242476379723,0.20757130980226648,-0.03730307577930485,0.05983239931382273,0.5314184491227286,0.436035051258388,0.7149246612132705,-0.4364063713707953,0.1493340067974174,0.5561600167636853,0.7700190559180383,0.4184685285509479,0.8620236748188623,0.42700898512197155,0.9299730512855368,0.734575964486594,0.9001965091406446,0.6428939228133165,0.8991789879628027,0.6931595020001207,0.7838866173990529,0.6862516117836149,0.7617729767311073,0.6774066722877198,0.7842626274054076,0.6255404707810215,0.6117626902814044,0.47094446415566876,0.2954775350033097,0.5897981008597987,0.2996050626778115,0.687258133073968,0.5195047925566596,0.358817626660813,0.1067622147986237,0.6440985103102926,0.5741965277240307,0.815509278713464,-0.12126178732869032,0.2406292742292551,0.662855163799898,0.8066775779939789,0.24438874356560208,1.0,0.6852802723803203,0.8350262828627462,0.6638665290099264,0.5736093118023788,-0.0855835749884366,0.6982059250790186,0.6280582423635042,-0.4416151608780875,0.6083711045401543,0.6446524096466492,0.7249277436334609,0.8271519063825429,0.6946672238352815
CP4,0.10361899779734265,0.1735973403065387,0.31181781355474353,0.3604673493148045,0.026252596220145998,0.0357879328172569,-0.2587796668416389,0.07656054751524341,0.08641501810703368,0.47694032074732545,0.3178597556897535,-0.31448647144174263,-0.34533855318477413,0.6460935516870401,0.5300677827352424,0.4829532233712248,0.3930321616840761,0.6810402570581562,0.7362319965886692,0.9510464857685191,0.6043723144074846,0.9006689827596559,0.8672310830270249,0.9762518338400584,0.8405110886523552,0.9451071951532934,0.7992235037593376,0.9020693430891009,0.8708596269276215,0.8679068636173118,0.8200257931967223,0.24946915638235026,0.26741040095785684,0.2328041320384604,0.2802177955271694,0.4123678853246868,0.5028047444699093,0.12688122686198633,0.1817248782857117,0.13396788677392774,0.7274797912586848,0.44278215547048433,-0.2155620489237506,-0.1373642365520719,0.8534648826582354,0.672504945124612,0.05346230390847316,0.6852802723803204,1.0,0.8401073672663457,0.9648570209611552,-0.019168611574240817,0.30505012056513275,0.8136306755815962,0.9149465028090041,-0.5904524273602144,0.7810337513976503,0.8105873318664802,0.9101278117112724,0.8890807691808866,0.741131462873573
P5,0.28098020132238777,0.29502769638392834,0.4751692815256819,0.4298110664073738,0.18691579905780306,0.15736820896937348,-0.0988794188451626,0.05675802316603559,0.3017292684239318,0.49513745273659227,0.5285795737646837,-0.31037802340733767,-0.08000897176073501,0.6760771342756384,0.7012991267142407,0.6208105093925981,0.622938993234138,0.5207451896564729,0.9043132387237367,0.8478324669019374,0.7172579479522985,0.7282357268285484,0.9506215132009093,0.8512380026807218,0.8628146057458689,0.906992369574434,0.9410865756501442,0.9100478588567871,0.9197723954951689,0.8876837852909651,0.8925972419751919,0.3993675525034867,0.35565281059158305,0.42002924306740164,0.32183559213484186,0.558214104631429,0.6036060901075547,0.28377864365013505,0.34265704079615456,0.371702809410064,0.7026886327264302,0.6509235190539958,-0.11669691824772277,0.11833634286907935,0.8673916141529183,0.8372906503332586,0.19730949276790863,0.8350262828627462,0.8401073672663457,1.0,0.8728669999512896,0.25171639331736073,0.09535645132655422,0.919574922653167,0.8851126555666866,-0.4579079222811942,0.8386953061604865,0.9052318867868461,0.8104649467782439,0.8852686179568503,0.6807563466797562
P6,0.10394568925897439,0.15205274276005873,0.3246935814512041,0.36985335084038484,-0.014795902741513245,0.0044366416345032,-0.2954935222012222,0.013374380375740838,0.05502656121321704,0.4379819622011968,0.33470725911317023,-0.3710477578660951,-0.3608655034728403,0.6531447014164895,0.5592334248807198,0.5436376405226149,0.40982946110491003,0.6023497721373813,0.7571548123649109,0.9343182970433327,0.5788888826405296,0.8595835633306445,0.8689588568612668,0.9759254676791204,0.838200528828737,0.9698877070499622,0.8372125365491593,0.9327451331791968,0.9106645549086929,0.9106365404884484,0.8985216134695984,0.2477688549035758,0.2663223551189982,0.2285707739608297,0.2371695681825731,0.43361653951925017,0.5181605172936915,0.1134264936322027,0.1386082657629924,0.13234785428853918,0.7177025347685495,0.46668560230093714,-0.2708640026395869,-0.16650983311183604,0.8773706999226915,0.6963810962679523,0.032411283805809495,0.6638665290099264,0.9648570209611551,0.8728669999512897,1.0,-0.005491930915020014,0.21078981250371062,0.8639844565748809,0.9634791281151776,-0.6246490513472163,0.8361199950817797,0.87886192361718,0.9212359638320962,0.8663195934301775,0.7110229638886051
C1,0.3569669961153149,0.23880489820721368,0.5089367342974447,0.18218037969924397,0.4213556978123217,0.25314265785673573,0.24963555884903654,0.02959580672519298,0.5878927738921048,0.21323590753295332,0.6753367627003606,-0.10537957219953036,0.6352825213216557,0.26383014967324336,0.5101816653569163,0.15974396715025196,0.7503249603036094,0.01853830742353357,0.47907673096809456,0.13038700878699022,0.6092665131016332,0.051250925638496134,0.31741902858227294,-0.022771987276307366,0.21813364321479545,0.07214566465539413,0.237976771465131,0.026262299951302567,0.21519949558274323,0.00815648411600824,0.017093593423790306,0.34667771844553774,0.15981324191531449,0.5454502385219319,0.19280133674036265,0.5994350901281936,0.3716480933186834,0.3325814238313462,0.007576529951211727,0.8030691908363959,0.17466396488354696,0.7027742083165475,0.1296633703268871,0.45688400634642673,0.176142032321847,0.3909505920380603,0.2783010744100045,0.5736093118023788,-0.019168611574240813,0.25171639331736073,-0.005491930915020014,1.0,-0.12662793264339,0.14308980776275174,-0.032813988598459874,0.1172091998343222,0.10073986699137723,0.1648909852719479,0.06972078933645469,0.1684867358574594,0.19571265927712397
C2,0.184579803586559,0.2727170832162984,0.10994104836817475,0.2678913236926984,0.2135963056906887,0.3097883358120622,0.3480325207369128,0.5108190181653524,0.06441088302420306,0.32236624208256365,-0.06365227588041232,0.6224293573006648,0.029925711470101313,0.20079455965979354,-0.014316699557256354,0.2923071362425717,-0.2479393133288031,0.6798612947359086,-0.054435915387799426,0.2220653694960436,-0.0593638161397798,0.3813541865588755,0.10307663578225655,0.19323411745325483,0.1281907367690555,0.25574751275774615,0.22154024797471714,0.13825448364618165,0.09643120640867359,0.17541382196936603,0.17706802416225265,0.13704367740541998,0.3246228394037613,0.015685693728717545,0.3951470345311375,0.11685060674419728,0.26271386953500386,0.2190849561235704,0.3732296159269773,-0.13652379447743454,0.317380590234322,-0.12420656338640725,0.46676405434716073,0.12890159328924344,0.19744776096431305,0.027549699181508392,0.22912938989679435,-0.0855835749884366,0.3050501205651328,0.09535645132655424,0.21078981250371062,-0.12662793264339003,1.0,0.18995543413214375,0.18637323562878283,0.3479744599404348,0.16500819010992684,0.1903302810340289,0.052255824858351334,0.08135327793184535,0.1263875350432654
PO7,0.24431371882869696,0.2588914918282844,0.4412948083830744,0.4448261088067497,0.14311418904763026,0.14994114100269357,-0.04359106813743529,0.13914676148894295,0.25299103491727526,0.5101205758077226,0.49494130744067955,-0.14953098429334705,-0.06417179267369853,0.7061779946646536,0.7120849367360097,0.6911163186853617,0.5432474063034386,0.6398218532279858,0.8358566101382742,0.84642509594951,0.5318134447013433,0.6496405408488941,0.8851840241300153,0.8040631830185394,0.7473188283920565,0.9123090811998402,0.9686483382502503,0.8538715110067248,0.9421532637546263,0.943528241725013,0.9782568339417972,0.3542489897029571,0.3460062076766914,0.3846803433771335,0.33208825083267074,0.5609344411060921,0.6174112185703392,0.24328816051174945,0.32411865681000285,0.31708270719607634,0.7741992141498901,0.5991273559922564,-0.05096992831477466,0.06303893456354322,0.8527608474569015,0.8666668687889686,0.18909498016494533,0.6982059250790187,0.8136306755815961,0.919574922653167,0.8639844565748809,0.14308980776275174,0.18995543413214375,1.0,0.9242581381201326,-0.3404456099141164,0.9544266919897211,0.9618541137138352,0.7313910542646194,0.7935267551504736,0.51490389716868
PO8,0.16556109162319868,0.20565306419613974,0.37572244359390317,0.4416627778127704,0.049122464570712204,0.0729567999706443,-0.18124424871744654,0.0821441713842637,0.12661102558268342,0.5057660687436812,0.3955506759509804,-0.26008530350818876,-0.23843076036824348,0.7158420256033374,0.6244073322626824,0.6049729309507003,0.4393036258393685,0.6378537366233535,0.7675270622355834,0.9212764821249619,0.4603937258993515,0.742120168025701,0.8402912870631029,0.912418763913795,0.748894160825767,0.9735122820631582,0.891105264311093,0.920020911346206,0.9012093976243412,0.9580644508378033,0.9522926398429562,0.30531193511435517,0.3206608824376402,0.28063940878768207,0.2865358710983236,0.47453540843205616,0.5852469051211421,0.1744277828687072,0.25295548325832906,0.18516470384367567,0.7877125553409728,0.49703995616328056,-0.17237961175720448,-0.06806947518479843,0.8965047083247979,0.7652788316275358,0.11722154162051596,0.6280582423635042,0.9149465028090041,0.8851126555666865,0.9634791281151777,-0.032813988598459874,0.18637323562878283,0.9242581381201325,1.0,-0.49205818966926573,0.8750715011056174,0.9207968129069394,0.8230820519080865,0.7973472047325805,0.5518359425153792
FCZ,0.3739095580258183,0.3787173847278189,0.14534764114564605,0.22949361420238082,0.493419382777674,0.5487459297807833,0.8337343307954027,0.5899834772419489,0.3762458584723509,0.19187411199097013,0.06702556222353158,0.9010039203438462,0.7309470679458178,-0.11859762371703587,-0.12905832533614023,0.049546552697964714,-0.17111327847501834,0.085614559605235,-0.3906109235462919,-0.4994646281492952,-0.5271610252208383,-0.6307086278883318,-0.5386530317224217,-0.6822785397759814,-0.6119315547632359,-0.4992845048001936,-0.28634919203694237,-0.5430423115839531,-0.54783566549859,-0.45888998411840937,-0.386990145576957,0.22633670095503342,0.31809302236683934,0.1769884464819595,0.37547717739824277,0.05899248517771008,0.1034958088642813,0.4057519267855995,0.4340731906012229,0.19691637106675994,-0.06942563243613654,-0.1227817988285006,0.8342124995236582,0.6278478974227389,-0.399628010268909,-0.2450746529406856,0.5117512727773611,-0.44161516087808744,-0.5904524273602144,-0.4579079222811942,-0.6246490513472163,0.11720919983432218,0.34797445994043474,-0.34044560991411643,-0.4920581896692657,1.0,-0.387575030296306,-0.3789720751163487,-0.7966075549681464,-0.6796144967172452,-0.7053824240615892
POZ,0.0543290318455253,0.08716974409251223,0.2728655959879599,0.2623390884548413,-0.016561628615150717,-0.005397289464669181,-0.16412207745443838,-0.014699309592938452,0.08868393353645578,0.34211424321717626,0.35669752954271355,-0.1899341453196843,-0.17802925088157232,0.598285785744765,0.5831118186000537,0.6161354784434645,0.428737298967323,0.5260541045444144,0.7358252829473627,0.7837616968648252,0.5278960263891297,0.6425916518773599,0.845566139074831,0.794299822346973,0.7736673982781881,0.852534708647949,0.8814073552262756,0.8347848437281168,0.9458375150407502,0.9098634476202417,0.943426181244009,0.18439738359647545,0.18857929221664055,0.22821454110767297,0.1799550083199066,0.43262955478994536,0.4686088603941251,0.08514966235427317,0.1799991625475063,0.18737722778888408,0.668207003902021,0.48232555287361834,-0.1715115188439848,-0.09388236541880443,0.7778266506356697,0.7639025387446335,0.04002455530202343,0.6083711045401543,0.7810337513976502,0.8386953061604865,0.8361199950817796,0.10073986699137724,0.16500819010992687,0.954426691989721,0.8750715011056174,-0.387575030296306,1.0,0.9429100572341735,0.7415168725207663,0.7941120728564859,0.5485071656475162
OZ,0.1931741093024719,0.21106602179089706,0.4309145326091592,0.43564746791911485,0.10101708096880407,0.11324620586913825,-0.095915839033682,0.07400972763479988,0.20439766741986284,0.4880334537459591,0.47926007358143785,-0.19771080620318338,-0.11657460829227402,0.7279290843784387,0.6950331841276757,0.7123545709664905,0.4954793536895218,0.5613804966197884,0.8096447709546023,0.8430006269862697,0.5275382863180506,0.6830808327916952,0.8474336123335326,0.805292249715264,0.7839233521490842,0.9193073312380364,0.9405025269834207,0.8561437787925771,0.9228486690343761,0.968718497765655,0.9589126099048432,0.32797468124954127,0.32615725171107823,0.35876822699310507,0.30892652651736274,0.5592792378824232,0.634058953337083,0.2058779699784799,0.2912251431619547,0.295645528258561,0.7562820250006624,0.5897391370312486,-0.09235173976003773,0.026422602191508777,0.8839420020227557,0.8335817009845619,0.1605231502725291,0.644652409646649,0.8105873318664802,0.9052318867868462,0.87886192361718,0.1648909852719479,0.19033028103402888,0.9618541137138351,0.9207968129069393,-0.3789720751163487,0.9429100572341734,0.9999999999999998,0.75764235646722,0.7789224320793118,0.5646668204065676
P2,-0.08163812954231903,-0.04225233910312577,0.20915685061960085,0.14683377066015835,-0.1838209321678752,-0.21144594623342683,-0.5137382961716681,-0.21115072607986993,-0.05375610927353253,0.18988470518929976,0.23009554983429964,-0.5916102767799567,-0.4827745977803968,0.4478413503785602,0.4443390339554348,0.3154704527022393,0.40216606776940533,0.3900335079819563,0.7131529301622697,0.8277164238528228,0.7420053088371775,0.8874223938046923,0.8752551209613483,0.9560948839569187,0.9135232991092633,0.848397162591457,0.7034448754283568,0.8495392993022645,0.8844205581590578,0.7978698536606762,0.7483371829846178,0.11070484273798968,0.05948866379382721,0.13116977990577974,0.003727872642346984,0.3035306591287148,0.27858606215435255,-0.07909310467568309,-0.12566656662826836,0.07791422143558145,0.485613069664787,0.4056107193954039,-0.5004685383846885,-0.3402669806235566,0.7194656667863524,0.5762954782314501,-0.18931578778114572,0.7249277436334608,0.9101278117112725,0.8104649467782439,0.9212359638320962,0.06972078933645469,0.05225582485835133,0.7313910542646195,0.8230820519080864,-0.7966075549681464,0.7415168725207663,0.75764235646722,1.0,0.9300146259682759,0.8718518967642008
P1,0.031134425447663986,0.07117666123261665,0.27177855848403865,0.1630549549583105,-0.030983295370750587,-0.08363256320399777,-0.359083109372537,-0.12802314129285247,0.09538215912925864,0.258262393621775,0.33144121961846496,-0.5115846731211725,-0.3294460679995723,0.4997942131012032,0.5194231329065185,0.3983807687018737,0.4887532293221858,0.4303011977930374,0.7929682316320635,0.8215978588357308,0.8260633830064154,0.8582634717472504,0.961538846260798,0.9153309210823032,0.951512438720048,0.8358287426191382,0.7855902549097629,0.8716257944152009,0.9140032088995412,0.7916602122449082,0.7650655113478994,0.1905783477174228,0.1062741454943404,0.2309697105271105,0.098094879843152,0.3792767262639745,0.34750691344712503,0.05193427867465982,0.01078619502922903,0.18477944044528563,0.5326516424723612,0.49211878060671527,-0.36077302243960047,-0.16569498899268928,0.7397631766354461,0.6787922083776692,-0.05445181729791832,0.8271519063825429,0.8890807691808866,0.8852686179568503,0.8663195934301775,0.1684867358574594,0.08135327793184534,0.7935267551504736,0.7973472047325805,-0.679614496717245,0.7941120728564859,0.7789224320793118,0.9300146259682759,0.9999999999999999,0.876409893679778
CPZ,-0.008387872382201358,0.028526296072444855,0.2129091414984297,0.0709617501121141,-0.07538111547137802,-0.1322643044187874,-0.4189966958327282,-0.1975688290702399,0.018806025803715817,0.09582314497017264,0.19886747354185608,-0.5710353709076034,-0.42805536867948746,0.3276848184505543,0.3430755065296832,0.2572946250509649,0.31036732419423024,0.255244178342568,0.6063628361909056,0.638890155755844,0.8512714127172004,0.891465306731626,0.7851077379047082,0.7872176301527357,0.9229125475114285,0.64421187805869,0.5567584357643843,0.6990563712216361,0.7040806909784388,0.5649685756905379,0.4973844437394667,0.144549853635921,0.08594673819978733,0.15416330859023503,0.0368125565238132,0.2648752285386568,0.19052561616446792,0.007517547110269562,-0.1678172575513713,0.07968360518805094,0.30069621118032586,0.3551955932993089,-0.4121727604025735,-0.22700550379092874,0.569285424608457,0.4451798195049583,-0.13895443400604449,0.6946672238352815,0.7411314628735729,0.6807563466797563,0.7110229638886051,0.19571265927712395,0.12638753504326536,0.51490389716868,0.5518359425153792,-0.7053824240615891,0.5485071656475162,0.5646668204065677,0.8718518967642009,0.876409893679778,0.9999999999999998
